subject,filePath,channel
60,training_data/training_data_patch_59.h5|segmentation|0|5,slope_valley
60,training_data/training_data_patch_59.h5|segmentation|0|6,submarine_canyon
61,training_data/training_data_patch_60.h5|volume|0,image
61,training_data/training_data_patch_60.h5|segmentation|0|1,basement
61,training_data/training_data_patch_60.h5|segmentation|0|2,slope_mudstone_a
61,training_data/training_data_patch_60.h5|segmentation|0|3,mass_transport_deposit
61,training_data/training_data_patch_60.h5|segmentation|0|4,slope_mudstone_b
61,training_data/training_data_patch_60.h5|segmentation|0|5,slope_valley
61,training_data/training_data_patch_60.h5|segmentation|0|6,submarine_canyon
62,training_data/training_data_patch_61.h5|volume|0,image
62,training_data/training_data_patch_61.h5|segmentation|0|1,basement
62,training_data/training_data_patch_61.h5|segmentation|0|2,slope_mudstone_a
62,training_data/training_data_patch_61.h5|segmentation|0|3,mass_transport_deposit
62,training_data/training_data_patch_61.h5|segmentation|0|4,slope_mudstone_b
62,training_data/training_data_patch_61.h5|segmentation|0|5,slope_valley
62,training_data/training_data_patch_61.h5|segmentation|0|6,submarine_canyon
63,training_data/training_data_patch_62.h5|volume|0,image
63,training_data/training_data_patch_62.h5|segmentation|0|1,basement
63,training_data/training_data_patch_62.h5|segmentation|0|2,slope_mudstone_a
63,training_data/training_data_patch_62.h5|segmentation|0|3,mass_transport_deposit
63,training_data/training_data_patch_62.h5|segmentation|0|4,slope_mudstone_b
63,training_data/training_data_patch_62.h5|segmentation|0|5,slope_valley
63,training_data/training_data_patch_62.h5|segmentation|0|6,submarine_canyon
64,training_data/training_data_patch_63.h5|volume|0,image
64,training_data/training_data_patch_63.h5|segmentation|0|1,basement
64,training_data/training_data_patch_63.h5|segmentation|0|2,slope_mudstone_a
64,training_data/training_data_patch_63.h5|segmentation|0|3,mass_transport_deposit
64,training_data/training_data_patch_63.h5|segmentation|0|4,slope_mudstone_b
64,training_data/training_data_patch_63.h5|segmentation|0|5,slope_valley
64,training_data/training_data_patch_63.h5|segmentation|0|6,submarine_canyon
65,training_data/training_data_patch_64.h5|volume|0,image
65,training_data/training_data_patch_64.h5|segmentation|0|1,basement
65,training_data/training_data_patch_64.h5|segmentation|0|2,slope_mudstone_a
65,training_data/training_data_patch_64.h5|segmentation|0|3,mass_transport_deposit
65,training_data/training_data_patch_64.h5|segmentation|0|4,slope_mudstone_b
65,training_data/training_data_patch_64.h5|segmentation|0|5,slope_valley
65,training_data/training_data_patch_64.h5|segmentation|0|6,submarine_canyon
66,training_data/training_data_patch_65.h5|volume|0,image
66,training_data/training_data_patch_65.h5|segmentation|0|1,basement
66,training_data/training_data_patch_65.h5|segmentation|0|2,slope_mudstone_a
66,training_data/training_data_patch_65.h5|segmentation|0|3,mass_transport_deposit
66,training_data/training_data_patch_65.h5|segmentation|0|4,slope_mudstone_b
66,training_data/training_data_patch_65.h5|segmentation|0|5,slope_valley
66,training_data/training_data_patch_65.h5|segmentation|0|6,submarine_canyon
67,training_data/training_data_patch_66.h5|volume|0,image
67,training_data/training_data_patch_66.h5|segmentation|0|1,basement
67,training_data/training_data_patch_66.h5|segmentation|0|2,slope_mudstone_a
67,training_data/training_data_patch_66.h5|segmentation|0|3,mass_transport_deposit
67,training_data/training_data_patch_66.h5|segmentation|0|4,slope_mudstone_b
67,training_data/training_data_patch_66.h5|segmentation|0|5,slope_valley
67,training_data/training_data_patch_66.h5|segmentation|0|6,submarine_canyon
68,training_data/training_data_patch_67.h5|volume|0,image
68,training_data/training_data_patch_67.h5|segmentation|0|1,basement
68,training_data/training_data_patch_67.h5|segmentation|0|2,slope_mudstone_a
68,training_data/training_data_patch_67.h5|segmentation|0|3,mass_transport_deposit
68,training_data/training_data_patch_67.h5|segmentation|0|4,slope_mudstone_b
68,training_data/training_data_patch_67.h5|segmentation|0|5,slope_valley
68,training_data/training_data_patch_67.h5|segmentation|0|6,submarine_canyon
69,training_data/training_data_patch_68.h5|volume|0,image
69,training_data/training_data_patch_68.h5|segmentation|0|1,basement
69,training_data/training_data_patch_68.h5|segmentation|0|2,slope_mudstone_a
69,training_data/training_data_patch_68.h5|segmentation|0|3,mass_transport_deposit
69,training_data/training_data_patch_68.h5|segmentation|0|4,slope_mudstone_b
69,training_data/training_data_patch_68.h5|segmentation|0|5,slope_valley
69,training_data/training_data_patch_68.h5|segmentation|0|6,submarine_canyon
70,training_data/training_data_patch_69.h5|volume|0,image
70,training_data/training_data_patch_69.h5|segmentation|0|1,basement
70,training_data/training_data_patch_69.h5|segmentation|0|2,slope_mudstone_a
70,training_data/training_data_patch_69.h5|segmentation|0|3,mass_transport_deposit
70,training_data/training_data_patch_69.h5|segmentation|0|4,slope_mudstone_b
70,training_data/training_data_patch_69.h5|segmentation|0|5,slope_valley
70,training_data/training_data_patch_69.h5|segmentation|0|6,submarine_canyon
71,training_data/training_data_patch_70.h5|volume|0,image
71,training_data/training_data_patch_70.h5|segmentation|0|1,basement
71,training_data/training_data_patch_70.h5|segmentation|0|2,slope_mudstone_a
71,training_data/training_data_patch_70.h5|segmentation|0|3,mass_transport_deposit
71,training_data/training_data_patch_70.h5|segmentation|0|4,slope_mudstone_b
71,training_data/training_data_patch_70.h5|segmentation|0|5,slope_valley
71,training_data/training_data_patch_70.h5|segmentation|0|6,submarine_canyon
72,training_data/training_data_patch_71.h5|volume|0,image
72,training_data/training_data_patch_71.h5|segmentation|0|1,basement
72,training_data/training_data_patch_71.h5|segmentation|0|2,slope_mudstone_a
72,training_data/training_data_patch_71.h5|segmentation|0|3,mass_transport_deposit
72,training_data/training_data_patch_71.h5|segmentation|0|4,slope_mudstone_b
72,training_data/training_data_patch_71.h5|segmentation|0|5,slope_valley
72,training_data/training_data_patch_71.h5|segmentation|0|6,submarine_canyon
73,training_data/training_data_patch_72.h5|volume|0,image
73,training_data/training_data_patch_72.h5|segmentation|0|1,basement
73,training_data/training_data_patch_72.h5|segmentation|0|2,slope_mudstone_a
73,training_data/training_data_patch_72.h5|segmentation|0|3,mass_transport_deposit
73,training_data/training_data_patch_72.h5|segmentation|0|4,slope_mudstone_b
73,training_data/training_data_patch_72.h5|segmentation|0|5,slope_valley
73,training_data/training_data_patch_72.h5|segmentation|0|6,submarine_canyon
74,training_data/training_data_patch_73.h5|volume|0,image
74,training_data/training_data_patch_73.h5|segmentation|0|1,basement
74,training_data/training_data_patch_73.h5|segmentation|0|2,slope_mudstone_a
74,training_data/training_data_patch_73.h5|segmentation|0|3,mass_transport_deposit
74,training_data/training_data_patch_73.h5|segmentation|0|4,slope_mudstone_b
74,training_data/training_data_patch_73.h5|segmentation|0|5,slope_valley
74,training_data/training_data_patch_73.h5|segmentation|0|6,submarine_canyon
75,training_data/training_data_patch_74.h5|volume|0,image
75,training_data/training_data_patch_74.h5|segmentation|0|1,basement
75,training_data/training_data_patch_74.h5|segmentation|0|2,slope_mudstone_a
75,training_data/training_data_patch_74.h5|segmentation|0|3,mass_transport_deposit
75,training_data/training_data_patch_74.h5|segmentation|0|4,slope_mudstone_b
75,training_data/training_data_patch_74.h5|segmentation|0|5,slope_valley
75,training_data/training_data_patch_74.h5|segmentation|0|6,submarine_canyon
76,training_data/training_data_patch_75.h5|volume|0,image
76,training_data/training_data_patch_75.h5|segmentation|0|1,basement
76,training_data/training_data_patch_75.h5|segmentation|0|2,slope_mudstone_a
76,training_data/training_data_patch_75.h5|segmentation|0|3,mass_transport_deposit
76,training_data/training_data_patch_75.h5|segmentation|0|4,slope_mudstone_b
76,training_data/training_data_patch_75.h5|segmentation|0|5,slope_valley
76,training_data/training_data_patch_75.h5|segmentation|0|6,submarine_canyon
77,training_data/training_data_patch_76.h5|volume|0,image
77,training_data/training_data_patch_76.h5|segmentation|0|1,basement
77,training_data/training_data_patch_76.h5|segmentation|0|2,slope_mudstone_a
77,training_data/training_data_patch_76.h5|segmentation|0|3,mass_transport_deposit
77,training_data/training_data_patch_76.h5|segmentation|0|4,slope_mudstone_b
77,training_data/training_data_patch_76.h5|segmentation|0|5,slope_valley
77,training_data/training_data_patch_76.h5|segmentation|0|6,submarine_canyon
78,training_data/training_data_patch_77.h5|volume|0,image
78,training_data/training_data_patch_77.h5|segmentation|0|1,basement
78,training_data/training_data_patch_77.h5|segmentation|0|2,slope_mudstone_a
78,training_data/training_data_patch_77.h5|segmentation|0|3,mass_transport_deposit
78,training_data/training_data_patch_77.h5|segmentation|0|4,slope_mudstone_b
78,training_data/training_data_patch_77.h5|segmentation|0|5,slope_valley
78,training_data/training_data_patch_77.h5|segmentation|0|6,submarine_canyon
79,training_data/training_data_patch_78.h5|volume|0,image
79,training_data/training_data_patch_78.h5|segmentation|0|1,basement
79,training_data/training_data_patch_78.h5|segmentation|0|2,slope_mudstone_a
79,training_data/training_data_patch_78.h5|segmentation|0|3,mass_transport_deposit
79,training_data/training_data_patch_78.h5|segmentation|0|4,slope_mudstone_b
79,training_data/training_data_patch_78.h5|segmentation|0|5,slope_valley
79,training_data/training_data_patch_78.h5|segmentation|0|6,submarine_canyon
80,training_data/training_data_patch_79.h5|volume|0,image
80,training_data/training_data_patch_79.h5|segmentation|0|1,basement
80,training_data/training_data_patch_79.h5|segmentation|0|2,slope_mudstone_a
80,training_data/training_data_patch_79.h5|segmentation|0|3,mass_transport_deposit
80,training_data/training_data_patch_79.h5|segmentation|0|4,slope_mudstone_b
80,training_data/training_data_patch_79.h5|segmentation|0|5,slope_valley
80,training_data/training_data_patch_79.h5|segmentation|0|6,submarine_canyon
81,training_data/training_data_patch_80.h5|volume|0,image
81,training_data/training_data_patch_80.h5|segmentation|0|1,basement
81,training_data/training_data_patch_80.h5|segmentation|0|2,slope_mudstone_a
81,training_data/training_data_patch_80.h5|segmentation|0|3,mass_transport_deposit
81,training_data/training_data_patch_80.h5|segmentation|0|4,slope_mudstone_b
81,training_data/training_data_patch_80.h5|segmentation|0|5,slope_valley
81,training_data/training_data_patch_80.h5|segmentation|0|6,submarine_canyon
82,training_data/training_data_patch_81.h5|volume|0,image
82,training_data/training_data_patch_81.h5|segmentation|0|1,basement
82,training_data/training_data_patch_81.h5|segmentation|0|2,slope_mudstone_a
82,training_data/training_data_patch_81.h5|segmentation|0|3,mass_transport_deposit
82,training_data/training_data_patch_81.h5|segmentation|0|4,slope_mudstone_b
82,training_data/training_data_patch_81.h5|segmentation|0|5,slope_valley
82,training_data/training_data_patch_81.h5|segmentation|0|6,submarine_canyon
83,training_data/training_data_patch_82.h5|volume|0,image
83,training_data/training_data_patch_82.h5|segmentation|0|1,basement
83,training_data/training_data_patch_82.h5|segmentation|0|2,slope_mudstone_a
83,training_data/training_data_patch_82.h5|segmentation|0|3,mass_transport_deposit
83,training_data/training_data_patch_82.h5|segmentation|0|4,slope_mudstone_b
83,training_data/training_data_patch_82.h5|segmentation|0|5,slope_valley
83,training_data/training_data_patch_82.h5|segmentation|0|6,submarine_canyon
84,training_data/training_data_patch_83.h5|volume|0,image
84,training_data/training_data_patch_83.h5|segmentation|0|1,basement
84,training_data/training_data_patch_83.h5|segmentation|0|2,slope_mudstone_a
84,training_data/training_data_patch_83.h5|segmentation|0|3,mass_transport_deposit
84,training_data/training_data_patch_83.h5|segmentation|0|4,slope_mudstone_b
84,training_data/training_data_patch_83.h5|segmentation|0|5,slope_valley
84,training_data/training_data_patch_83.h5|segmentation|0|6,submarine_canyon
85,training_data/training_data_patch_84.h5|volume|0,image
85,training_data/training_data_patch_84.h5|segmentation|0|1,basement
85,training_data/training_data_patch_84.h5|segmentation|0|2,slope_mudstone_a
85,training_data/training_data_patch_84.h5|segmentation|0|3,mass_transport_deposit
85,training_data/training_data_patch_84.h5|segmentation|0|4,slope_mudstone_b
85,training_data/training_data_patch_84.h5|segmentation|0|5,slope_valley
85,training_data/training_data_patch_84.h5|segmentation|0|6,submarine_canyon
86,training_data/training_data_patch_85.h5|volume|0,image
86,training_data/training_data_patch_85.h5|segmentation|0|1,basement
86,training_data/training_data_patch_85.h5|segmentation|0|2,slope_mudstone_a
86,training_data/training_data_patch_85.h5|segmentation|0|3,mass_transport_deposit
86,training_data/training_data_patch_85.h5|segmentation|0|4,slope_mudstone_b
86,training_data/training_data_patch_85.h5|segmentation|0|5,slope_valley
86,training_data/training_data_patch_85.h5|segmentation|0|6,submarine_canyon
87,training_data/training_data_patch_86.h5|volume|0,image
87,training_data/training_data_patch_86.h5|segmentation|0|1,basement
87,training_data/training_data_patch_86.h5|segmentation|0|2,slope_mudstone_a
87,training_data/training_data_patch_86.h5|segmentation|0|3,mass_transport_deposit
87,training_data/training_data_patch_86.h5|segmentation|0|4,slope_mudstone_b
87,training_data/training_data_patch_86.h5|segmentation|0|5,slope_valley
87,training_data/training_data_patch_86.h5|segmentation|0|6,submarine_canyon
88,training_data/training_data_patch_87.h5|volume|0,image
88,training_data/training_data_patch_87.h5|segmentation|0|1,basement
88,training_data/training_data_patch_87.h5|segmentation|0|2,slope_mudstone_a
88,training_data/training_data_patch_87.h5|segmentation|0|3,mass_transport_deposit
88,training_data/training_data_patch_87.h5|segmentation|0|4,slope_mudstone_b
88,training_data/training_data_patch_87.h5|segmentation|0|5,slope_valley
